Condition,Gene_file,Gene_mean_dnds,N_pairwise_values
Clade A vs. B reference,VFG019961.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.4138910366904704,8122
Clade A vs. B reference,VFG019968.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07534912462566229,8682
Clade A vs. B reference,VFG019969.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.16536030005770339,8665
Clade A vs. B reference,VFG019979.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1416649043062201,8360
Clade A vs. B reference,VFG019981.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10504221711659965,8705
Clade A vs. B reference,VFG019983.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05660649214659687,8595
Clade A vs. B reference,VFG019987.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0761772904707233,8710
Clade A vs. B reference,VFG019993.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.055196590909090903,8712
Clade A vs. B reference,VFG019995.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.12037506103941402,8601
Clade A vs. B reference,VFG019997.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.014463140951942975,8698
Clade A vs. B reference,VFG020001.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.4375576946000715,8389
Clade A vs. B reference,VFG020003.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.37234550332439054,8573
Clade A vs. B reference,VFG020007.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0041103764921946746,8712
Clade A vs. B reference,VFG020014.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.010079995417048578,8728
Clade A vs. B reference,VFG020016.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.019881138993926892,8727
Clade A vs. B reference,VFG020018.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.14170414757103578,8728
Clade A vs. B reference,VFG020020.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.028591103694326162,8689
Clade A vs. B reference,VFG020026.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07830494511842866,8655
Clade A vs. B reference,VFG020036.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06948637360101534,8667
Clade A vs. B reference,VFG020037.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.04956285320468642,8706
Clade A vs. B reference,VFG020038.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08060367955286447,8588
Clade A vs. B reference,VFG020039.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10925413793103447,8700
Clade A vs. B reference,VFG020040.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08951127260242618,8738
Clade A vs. B reference,VFG020041.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.09988235979946367,8577
Clade A vs. B reference,VFG020043.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08724367750086139,8707
Clade A vs. B reference,VFG020044.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.16040411117544875,8635
Clade A vs. B reference,VFG020045.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.04424346681922196,8740
Clade A vs. B reference,VFG020047.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.13372245446053244,8564
Clade A vs. B reference,VFG020049.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06594640561075395,8555
Clade A vs. B reference,VFG020051.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.11418230609418283,8664
Clade A vs. B reference,VFG020072.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0330930385592242,8662
Clade A vs. B reference,VFG020074.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07963721249570889,8739
Clade A vs. B reference,VFG020086.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.20121980301274625,8630
Clade A vs. B reference,VFG020087.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.15699862838544695,8603
Clade A vs. B reference,VFG020088.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.2074312904717854,8648
Clade A vs. B reference,VFG020089.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1658059967956054,8738
Clade A vs. B reference,VFG020090.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.18920318077803203,8740
Clade A vs. B reference,VFG020092.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.12224166954519287,8685
Clade A vs. B reference,VFG020095.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.18084173534798534,8736
Clade A vs. B reference,VFG020096.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07133954607977991,8724
Clade A vs. B reference,VFG040875.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.20842666116384645,7269
Clade A vs. B reference,VFG040877.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06856275028768699,8690
Clade A vs. B reference,VFG040878.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03535597238204833,8690
Clade A vs. B reference,VFG040879.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0773629966601405,8683
Clade A vs. B reference,VFG041011.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06181032094204573,8662
Clade A vs. B reference,VFG041012.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.3618499049068087,7887
Clade A vs. B reference,VFG041014.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06772655658754731,8721
Clade A vs. B reference,VFG041016.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.008525986238532112,8720
Clade A vs. B reference,VFG041018.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.09399609868043603,8715
Clade A vs. B reference,VFG041019.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03527896853560446,8454
Clade A vs. B reference,VFG041020.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.32051840385276925,8721
Clade A vs. B reference,VFG041021.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07512741972477065,8720
Clade A vs. B reference,VFG041023.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.17724929464388117,8719
Clade A vs. B reference,VFG041025.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.036922521489971355,8725
Clade A vs. B reference,VFG041027.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.059526246418338105,8725
Clade A vs. B reference,VFG041031.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.061203082231167334,8695
Clade A vs. B reference,VFG041032.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10888440345821326,8675
Clade A vs. B reference,VFG041033.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.14923466314095196,8698
Clade A vs. B reference,VFG041035.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.09776883699528359,8693
Clade A vs. B reference,VFG041038.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.004561138585393904,8695
Clade A vs. B reference,VFG041041.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10606150656530752,8682
Clade A vs. B reference,VFG041042.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06125824162679427,8360
Clade A vs. B reference,VFG041043.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07050083956296721,8695
Clade A vs. B reference,VFG041047.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.016702355238970592,8704
Clade A vs. B reference,VFG042297.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05806291671440028,8729
Clade A vs. B reference,VFG042695.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.3587055651772313,8661
Clade A vs. B reference,VFG042696.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.45478947614047366,8571
Clade A vs. B reference,VFG042698.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.38381940772078266,7564
Clade A vs. B reference,VFG042699.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.21933008401284904,8094
Clade A vs. B reference,VFG042701.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.2750705827505827,8580
Clade A vs. B reference,VFG042706.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1963425709909273,8487
Clade A vs. B reference,VFG042735.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08825859661172161,8736
Clade A vs. B reference,VFG042736.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.013430758668039822,8739
Clade A vs. B reference,VFG042738.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.016217700228832954,8740
Clade A vs. B reference,VFG042740.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10800545663411834,8705
Clade A vs. B reference,VFG042744.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.17357547796222092,8735
Clade A vs. B reference,VFG042749.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.13521945801349153,8598
Clade A vs. B reference,VFG042750.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.004597974828375285,8740
Clade A vs. B reference,VFG042751.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03318422199289072,8721
Clade A vs. B reference,VFG043014.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.046613872038457134,8737
Clade A vs. B reference,VFG043015.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1217107024177839,8727
Clade A vs. B reference,VFG043480.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.014651938811810743,8433
Clade A vs. B reference,VFG043648.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.023078415933302454,8636
Clade A vs. B reference,VFG043810.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.3214253202888423,8586
Clade A vs. B reference,VFG044081.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.051788694610778445,8350
Clade A vs. B reference,VFG044089.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.09698000927106269,8629
Clade A vs. B reference,VFG044090.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0738450504801773,8122
Clade A vs. B reference,VFG044091.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.12222348651464289,8639
Clade A vs. B reference,VFG044093.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.12521656498215725,8687
Clade A vs. B reference,VFG044096.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1690438262910798,8520
Clade A vs. B reference,VFG044097.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.2496633371559633,8720
Clade A vs. B reference,VFG044101.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03378186397984887,8337
Clade A vs. B reference,VFG044103.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1398629193568806,7899
Clade A vs. B reference,VFG044104.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.09228562929061786,8740
Clade A vs. B reference,VFG044448.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06314125529721683,8731
Clade A vs. B reference,VFG050297.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.4358594384707288,3348
Clade A vs. B reference,VFG050300.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0431308450214443,8627
Clade A vs. B reference,VFG051484.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.11033429487179487,8736
Clade A vs. B reference,VFG051485.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10058667992047714,8551
Clade A vs. B reference,VFG051487.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.35908678452219067,8089
Clade A vs. B reference,VFG051488.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.2710568079972423,8703
Clade A vs. B reference,VFG051489.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.40149968229762356,7869
Clade A vs. B reference,VFG051491.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.33311152869476895,7876
Clade A vs. B reference,VFG051504.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06772655658754731,8721
Clade A vs. B reference,VFG051507.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06772655658754731,8721
Clade A vs. B reference,VFG051519.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.008525986238532112,8720
Clade A vs. B reference,VFG051522.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.008525986238532112,8720
Clade A vs. B reference,VFG051535.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.09796814687320711,8715
Clade A vs. B reference,VFG051538.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.09796814687320711,8715
Clade A vs. B reference,VFG051543.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03527740093240093,8580
Clade A vs. B reference,VFG051546.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03532678614676678,8258
Clade A vs. B reference,VFG051551.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.32051835798646944,8721
Clade A vs. B reference,VFG051554.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.32051840385276925,8721
Clade A vs. B reference,VFG051567.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.036922521489971355,8725
Clade A vs. B reference,VFG051568.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.036922521489971355,8725
Clade A vs. B reference,VFG051570.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.036922521489971355,8725
Clade A vs. B reference,VFG051583.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.059526246418338105,8725
Clade A vs. B reference,VFG051584.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05950735816618911,8725
Clade A vs. B reference,VFG051586.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05950735816618911,8725
Clade A vs. B reference,VFG051593.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.3929545027794935,8095
Clade A vs. B reference,VFG051596.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.4003687361419069,8118
Clade A vs. B reference,VFG051601.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1088844265129683,8675
Clade A vs. B reference,VFG051602.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10888468011527377,8675
Clade A vs. B reference,VFG051604.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10888468011527377,8675
Clade A vs. B reference,VFG051606.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.14923466314095196,8698
Clade A vs. B reference,VFG051607.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.14923466314095196,8698
Clade A vs. B reference,VFG051609.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.14924169924120487,8698
Clade A vs. B reference,VFG051616.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.09766661681812955,8693
Clade A vs. B reference,VFG051617.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.09776883699528359,8693
Clade A vs. B reference,VFG051619.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.09775365236397102,8693
Clade A vs. B reference,VFG051626.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.004561138585393904,8695
Clade A vs. B reference,VFG051627.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.004561138585393904,8695
Clade A vs. B reference,VFG051629.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.004561138585393904,8695
Clade A vs. B reference,VFG051641.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10603901174844504,8682
Clade A vs. B reference,VFG051642.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10603901174844504,8682
Clade A vs. B reference,VFG051644.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10603901174844504,8682
Clade A vs. B reference,VFG051646.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.061433369291621714,8343
Clade A vs. B reference,VFG051647.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0629471629485936,8248
Clade A vs. B reference,VFG051649.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06253727853441003,8297
Clade A vs. B reference,VFG051651.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07059231742380678,8695
Clade A vs. B reference,VFG051652.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,1.68283889943074,8432
Clade A vs. B reference,VFG051654.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07059231742380678,8695
Clade A vs. B reference,VFG051661.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.17612973747563912,8723
Clade A vs. B reference,VFG051663.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.24845239623939464,8722
Clade A vs. B reference,VFG051818.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.016702355238970592,8704
Clade A vs. B reference,VFG051819.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.016705767463235294,8704
Clade A vs. B reference,VFG051821.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.016702355238970592,8704
Clade A vs. B reference,VFG051830.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.11044112866300365,8736
Clade A vs. B reference,VFG051833.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.11035022893772893,8736
Clade A vs. B reference,VFG051834.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10058667992047714,8551
Clade B vs. A reference,VFG000115.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.16747765726681127,2766
Clade B vs. A reference,VFG000116.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1622179640718563,2839
Clade B vs. A reference,VFG000120.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0265801906779661,2832
Clade B vs. A reference,VFG000122.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0013470567500881213,2837
Clade B vs. A reference,VFG000123.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.026821142857142856,2800
Clade B vs. A reference,VFG000124.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0039609017259598445,2839
Clade B vs. A reference,VFG000125.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.11795750528541225,2838
Clade B vs. A reference,VFG000126.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13545988023952096,2839
Clade B vs. A reference,VFG000127.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0449008104298802,2838
Clade B vs. A reference,VFG000128.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.016781824586121874,2839
Clade B vs. A reference,VFG000129.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.018894777699364852,2834
Clade B vs. A reference,VFG000130.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06801262341325812,2836
Clade B vs. A reference,VFG000131.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.029486403663261707,2839
Clade B vs. A reference,VFG000133.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06570841845720324,2839
Clade B vs. A reference,VFG000139.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.30009393725766653,2837
Clade B vs. A reference,VFG000141.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.2829053229240596,2818
Clade B vs. A reference,VFG000142.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.041698907296439894,2837
Clade B vs. A reference,VFG000143.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.014423087768769828,2837
Clade B vs. A reference,VFG000144.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.10024176947479732,2837
Clade B vs. A reference,VFG000145.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.10042909026798309,2836
Clade B vs. A reference,VFG000146.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.07684199576868829,2836
Clade B vs. A reference,VFG000148.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.20370200987306064,2836
Clade B vs. A reference,VFG000155.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.03350875886524823,2820
Clade B vs. A reference,VFG000157.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.2101861169837914,2838
Clade B vs. A reference,VFG000164.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.028395944992947814,2836
Clade B vs. A reference,VFG000165.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1330504943502825,2832
Clade B vs. A reference,VFG000166.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.21646806485724357,2837
Clade B vs. A reference,VFG000168.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.12513846424797465,2839
Clade B vs. A reference,VFG000171.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1281031018681706,2837
Clade B vs. A reference,VFG000172.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.025375537249283667,2792
Clade B vs. A reference,VFG000173.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.02925979527003177,2833
Clade B vs. A reference,VFG000175.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.032866337680648575,2837
Clade B vs. A reference,VFG000176.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1838137444279346,2692
Clade B vs. A reference,VFG000181.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.005317195207892882,2838
Clade B vs. A reference,VFG000182.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.01266892177589852,2838
Clade B vs. A reference,VFG000185.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.10197554693013408,2834
Clade B vs. A reference,VFG000192.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06663458964424093,2839
Clade B vs. A reference,VFG000198.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.039102786596119925,2835
Clade B vs. A reference,VFG000203.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.7565455099553028,2461
Clade B vs. A reference,VFG000211.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.03643906305036985,2839
Clade B vs. A reference,VFG000212.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.26928928823114867,2838
Clade B vs. A reference,VFG001213.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05969291754756871,2838
Clade B vs. A reference,VFG001214.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.022186424541607897,2836
Clade B vs. A reference,VFG001222.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.014852993269571381,2823
Clade B vs. A reference,VFG001223.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0035457364341085268,2838
Clade B vs. A reference,VFG001224.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1693265670553936,2744
Clade B vs. A reference,VFG001228.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.004692353770260747,2838
Clade B vs. A reference,VFG001230.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.10038313932980598,2835
Clade B vs. A reference,VFG001231.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13530031712473573,2838
Clade B vs. A reference,VFG001232.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0067631448763250885,2830
Clade B vs. A reference,VFG001238.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.057734061289186324,2839
Clade B vs. A reference,VFG001242.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.013246847481507572,2839
Clade B vs. A reference,VFG001243.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.027503381472349417,2839
Clade B vs. A reference,VFG001248.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.006264670658682635,2839
Clade B vs. A reference,VFG001249.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.03302660324171952,2838
Clade B vs. A reference,VFG001251.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.008717195207892882,2838
Clade B vs. A reference,VFG001252.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0012344961240310078,2838
Clade B vs. A reference,VFG001254.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.009341352588939767,2839
Clade B vs. A reference,VFG001262.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0010367512332628615,2838
Clade B vs. A reference,VFG001263.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.02067030644593167,2839
Clade B vs. A reference,VFG001264.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.055366236096160745,2787
Clade B vs. A reference,VFG001266.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.3206543018335684,2836
Clade B vs. A reference,VFG001267.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.2597320127343474,2827
Clade B vs. A reference,VFG001268.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1390679459843639,2814
Clade B vs. A reference,VFG002057.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13686109936575053,2838
Clade B vs. A reference,VFG002058.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.042828999295278364,2838
Clade B vs. A reference,VFG002060.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13947903453136012,2838
Clade B vs. A reference,VFG002063.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.051522128259337566,2838
Clade B vs. A reference,VFG002064.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05845954897815363,2838
Clade B vs. A reference,VFG002065.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.022594001411432606,2834
Clade B vs. A reference,VFG002067.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.26304417475728153,2678
Clade B vs. A reference,VFG002068.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.2607870579915134,2828
Clade B vs. A reference,VFG002070.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.030648343904157858,2838
Clade B vs. A reference,VFG002074.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.00627437433909059,2837
Clade B vs. A reference,VFG002075.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1239099823633157,2835
