VFG_ID,alignment_path,alignment_found,analysis_success,error_message,n_sequences_total,n_sequences_usable,proportion_sequences_usable,alignment_length_nt,alignment_length_codons,trailing_non_codon_nt,gap_fraction,ambiguous_fraction,bad_character_fraction,usable_codon_count,usable_codon_fraction
VFG020087,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020087.nogap.dedup/VFG020087.nogap.dedup.nt_ali.fasta,True,True,,11546,0,0.0,3750,1250,0,0.5552248744153819,9.70032911830937e-07,0.5552258444482938,571,0.4568
VFG020088,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020088.nogap.dedup/VFG020088.nogap.dedup.nt_ali.fasta,True,True,,11554,0,0.0,1845,615,0,0.4313929220303108,7.505700814321627e-07,0.43139367260039224,350,0.5691056910569106
VFG020089,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020089.nogap.dedup/VFG020089.nogap.dedup.nt_ali.fasta,True,True,,11608,0,0.0,13614,4538,0,0.6089979054277547,6.327859886400235e-07,0.6089985382137433,1810,0.3988541207580432
VFG020090,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020090.nogap.dedup/VFG020090.nogap.dedup.nt_ali.fasta,True,True,,11577,0,0.0,8457,2819,0,0.4953556646165412,1.133732548140812e-06,0.4953567983490893,1439,0.5104647037956722
VFG020092,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020092.nogap.dedup/VFG020092.nogap.dedup.nt_ali.fasta,True,True,,11579,0,0.0,2547,849,0,0.35482109838787596,6.103409456073304e-07,0.35482170872882157,548,0.6454652532391049
VFG020095,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020095.nogap.dedup/VFG020095.nogap.dedup.nt_ali.fasta,True,True,,11574,0,0.0,2241,747,0,0.3616553651967469,8.096437359367774e-07,0.36165617484048285,477,0.6385542168674698
VFG020096,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020096.nogap.dedup/VFG020096.nogap.dedup.nt_ali.fasta,True,True,,11560,0,0.0,3192,1064,0,0.3230977801337253,3.2520748237375446e-07,0.3230981053412077,721,0.6776315789473685
VFG041012,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041012.nogap.dedup/VFG041012.nogap.dedup.nt_ali.fasta,True,True,,11510,0,0.0,7779,2593,0,0.7575204981131115,8.35303763423747e-05,0.7576040284894539,155,0.05977632086386425
VFG041014,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041014.nogap.dedup/VFG041014.nogap.dedup.nt_ali.fasta,True,True,,11564,0,0.0,2025,675,0,0.23117375763864867,1.1102997382254847e-06,0.2311748679383869,519,0.7688888888888888
VFG041016,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041016.nogap.dedup/VFG041016.nogap.dedup.nt_ali.fasta,True,True,,11560,0,0.0,1884,628,0,0.21668034954708748,1.0101455344220866e-06,0.2166813596926219,492,0.7834394904458599
VFG041018,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041018.nogap.dedup/VFG041018.nogap.dedup.nt_ali.fasta,True,True,,11563,0,0.0,2415,805,0,0.34544603879476354,7.878345454346868e-07,0.345446826629309,527,0.6546583850931676
VFG041019,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041019.nogap.dedup/VFG041019.nogap.dedup.nt_ali.fasta,True,True,,11185,0,0.0,1500,500,0,0.3281761287438534,7.748472656832067e-07,0.32817690359111906,336,0.672
VFG041020,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041020.nogap.dedup/VFG041020.nogap.dedup.nt_ali.fasta,True,True,,11560,0,0.0,4293,1431,0,0.38712499304815035,1.1485664681460202e-06,0.3871261416146185,878,0.6135569531795947
VFG041025,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041025.nogap.dedup/VFG041025.nogap.dedup.nt_ali.fasta,True,True,,11601,0,0.0,1872,624,0,0.2886440216250146,8.748877380891863e-07,0.2886448965127527,444,0.7115384615384616
VFG041027,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041027.nogap.dedup/VFG041027.nogap.dedup.nt_ali.fasta,True,True,,11601,0,0.0,5319,1773,0,0.33764102157208475,1.0533869640186835e-06,0.3376420749590488,1176,0.6632825719120136
VFG041032,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041032.nogap.dedup/VFG041032.nogap.dedup.nt_ali.fasta,True,True,,11496,0,0.0,1830,610,0,0.3998601081488073,1.9013503390107654e-06,0.3998620094991463,366,0.6
VFG041033,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041033.nogap.dedup/VFG041033.nogap.dedup.nt_ali.fasta,True,True,,11509,0,0.0,5919,1973,0,0.35566929109931683,1.291804348421887e-06,0.35567058290366527,1272,0.644703497212367
VFG041035,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041035.nogap.dedup/VFG041035.nogap.dedup.nt_ali.fasta,True,True,,11505,0,0.0,1884,628,0,0.2937703629272236,1.7992730936701572e-06,0.29377216220031727,444,0.7070063694267515
VFG041038,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041038.nogap.dedup/VFG041038.nogap.dedup.nt_ali.fasta,True,True,,11507,0,0.0,2193,731,0,0.323002937485147,1.1492043285692474e-06,0.3230040866894756,495,0.6771545827633378
VFG041041,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041041.nogap.dedup/VFG041041.nogap.dedup.nt_ali.fasta,True,True,,11492,0,0.0,2898,966,0,0.3814092655328146,1.2911433332444545e-06,0.38141055667614787,598,0.6190476190476191
VFG041042,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041042.nogap.dedup/VFG041042.nogap.dedup.nt_ali.fasta,True,True,,11364,0,0.0,1332,444,0,0.23783280376469396,2.5764941287644562e-06,0.23783538025882273,339,0.7635135135135135
VFG041043,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041043.nogap.dedup/VFG041043.nogap.dedup.nt_ali.fasta,True,True,,11521,0,0.0,4200,1400,0,0.39463036442769106,1.3846350969864553e-06,0.39463174906278803,846,0.6042857142857143
VFG041047,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG041047.nogap.dedup/VFG041047.nogap.dedup.nt_ali.fasta,True,True,,11617,1,8.608074373762589e-05,1563,521,0,0.21522515566818567,4.956664706581145e-07,0.21522565133465632,409,0.7850287907869482
VFG051484,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051484.nogap.dedup/VFG051484.nogap.dedup.nt_ali.fasta,True,True,,11570,0,0.0,6792,2264,0,0.41885786623746685,1.1580047908312489e-06,0.4188590242422577,1318,0.5821554770318021
VFG051485,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051485.nogap.dedup/VFG051485.nogap.dedup.nt_ali.fasta,True,True,,11231,0,0.0,1998,666,0,0.42787204442444404,4.902061709113619e-07,0.427872534630615,249,0.3738738738738739
VFG051487,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051487.nogap.dedup/VFG051487.nogap.dedup.nt_ali.fasta,True,True,,11512,0,0.0,13533,4511,0,0.8573302747403497,4.8012766979869095e-05,0.8573782875073296,210,0.04655287076036355
VFG051488,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051488.nogap.dedup/VFG051488.nogap.dedup.nt_ali.fasta,True,True,,11542,0,0.0,3657,1219,0,0.4002671556987222,2.6060734684331295e-07,0.40026741630606905,733,0.601312551271534
VFG051489,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051489.nogap.dedup/VFG051489.nogap.dedup.nt_ali.fasta,True,True,,11509,0,0.0,7491,2497,0,0.7481778899298152,8.674933336460439e-05,0.7482646392631798,181,0.0724869843812575
VFG051491,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051491.nogap.dedup/VFG051491.nogap.dedup.nt_ali.fasta,True,True,,11511,0,0.0,6996,2332,0,0.7303954022351355,9.287111902657656e-05,0.7304882733541621,162,0.06946826758147513
VFG051504,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051504.nogap.dedup/VFG051504.nogap.dedup.nt_ali.fasta,True,True,,11564,0,0.0,2025,675,0,0.23117375763864867,1.1102997382254847e-06,0.2311748679383869,519,0.7688888888888888
VFG051507,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051507.nogap.dedup/VFG051507.nogap.dedup.nt_ali.fasta,True,True,,11564,0,0.0,2025,675,0,0.23117375763864867,1.1102997382254847e-06,0.2311748679383869,519,0.7688888888888888
VFG051519,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051519.nogap.dedup/VFG051519.nogap.dedup.nt_ali.fasta,True,True,,11560,0,0.0,1884,628,0,0.21668034954708748,1.0101455344220866e-06,0.2166813596926219,492,0.7834394904458599
VFG051522,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051522.nogap.dedup/VFG051522.nogap.dedup.nt_ali.fasta,True,True,,11560,0,0.0,1884,628,0,0.2166804872942058,1.0101455344220866e-06,0.21668149743974022,492,0.7834394904458599
VFG051535,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051535.nogap.dedup/VFG051535.nogap.dedup.nt_ali.fasta,True,True,,11563,0,0.0,2658,886,0,0.3275068429717346,7.48345814114674e-07,0.3275075913175487,596,0.672686230248307
VFG051538,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051538.nogap.dedup/VFG051538.nogap.dedup.nt_ali.fasta,True,True,,11563,0,0.0,2658,886,0,0.3275068429717346,7.48345814114674e-07,0.3275075913175487,596,0.672686230248307
VFG051543,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051543.nogap.dedup/VFG051543.nogap.dedup.nt_ali.fasta,True,True,,11434,0,0.0,1500,500,0,0.32817229316074864,7.579732960177249e-07,0.32817305113404466,336,0.672
VFG051546,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051546.nogap.dedup/VFG051546.nogap.dedup.nt_ali.fasta,True,True,,11103,0,0.0,1500,500,0,0.32817742952355217,7.805698159656549e-07,0.3281782100933681,336,0.672
VFG051551,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051551.nogap.dedup/VFG051551.nogap.dedup.nt_ali.fasta,True,True,,11560,0,0.0,4293,1431,0,0.3871249325972836,1.1485664681460202e-06,0.38712608116375175,878,0.6135569531795947
VFG051554,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051554.nogap.dedup/VFG051554.nogap.dedup.nt_ali.fasta,True,True,,11560,0,0.0,4293,1431,0,0.38712499304815035,1.1485664681460202e-06,0.3871261416146185,878,0.6135569531795947
VFG051567,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051567.nogap.dedup/VFG051567.nogap.dedup.nt_ali.fasta,True,True,,11601,0,0.0,1872,624,0,0.2886440216250146,8.748877380891863e-07,0.2886448965127527,444,0.7115384615384616
VFG051568,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051568.nogap.dedup/VFG051568.nogap.dedup.nt_ali.fasta,True,True,,11601,0,0.0,1872,624,0,0.2886440216250146,8.748877380891863e-07,0.2886448965127527,444,0.7115384615384616
VFG051570,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051570.nogap.dedup/VFG051570.nogap.dedup.nt_ali.fasta,True,True,,11601,0,0.0,1872,624,0,0.2886440216250146,8.748877380891863e-07,0.2886448965127527,444,0.7115384615384616
VFG051583,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051583.nogap.dedup/VFG051583.nogap.dedup.nt_ali.fasta,True,True,,11601,0,0.0,5319,1773,0,0.33764102157208475,1.0533869640186835e-06,0.3376420749590488,1176,0.6632825719120136
VFG051584,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051584.nogap.dedup/VFG051584.nogap.dedup.nt_ali.fasta,True,True,,11601,0,0.0,5328,1776,0,0.3387599197335427,1.0516075941470303e-06,0.33876097134113686,1176,0.6621621621621622
VFG051586,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051586.nogap.dedup/VFG051586.nogap.dedup.nt_ali.fasta,True,True,,11601,0,0.0,5328,1776,0,0.3387599197335427,1.0516075941470303e-06,0.33876097134113686,1176,0.6621621621621622
VFG051593,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051593.nogap.dedup/VFG051593.nogap.dedup.nt_ali.fasta,True,True,,11512,0,0.0,12195,4065,0,0.8416703208032775,5.3280588400046614e-05,0.8417236013916776,186,0.045756457564575644
VFG051596,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051596.nogap.dedup/VFG051596.nogap.dedup.nt_ali.fasta,True,True,,11512,0,0.0,11472,3824,0,0.8316992219870261,5.662334760986777e-05,0.831755845334636,181,0.0473326359832636
VFG051601,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051601.nogap.dedup/VFG051601.nogap.dedup.nt_ali.fasta,True,True,,11496,0,0.0,1830,610,0,0.3991441071448943,1.9013503390107654e-06,0.3991460084952333,366,0.6
VFG051602,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051602.nogap.dedup/VFG051602.nogap.dedup.nt_ali.fasta,True,True,,11496,0,0.0,1830,610,0,0.3998602507500827,1.9013503390107654e-06,0.3998621521004217,366,0.6
VFG051604,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051604.nogap.dedup/VFG051604.nogap.dedup.nt_ali.fasta,True,True,,11496,0,0.0,1830,610,0,0.3998602507500827,1.9013503390107654e-06,0.3998621521004217,366,0.6
VFG051606,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051606.nogap.dedup/VFG051606.nogap.dedup.nt_ali.fasta,True,True,,11509,0,0.0,5919,1973,0,0.35566929109931683,1.291804348421887e-06,0.35567058290366527,1272,0.644703497212367
VFG051607,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051607.nogap.dedup/VFG051607.nogap.dedup.nt_ali.fasta,True,True,,11509,0,0.0,5919,1973,0,0.3556692470605322,1.291804348421887e-06,0.35567053886488065,1272,0.644703497212367
VFG051609,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051609.nogap.dedup/VFG051609.nogap.dedup.nt_ali.fasta,True,True,,11509,0,0.0,5967,1989,0,0.3608524877966185,1.2814127598976285e-06,0.3608537692093784,1272,0.6395173453996983
VFG051616,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051616.nogap.dedup/VFG051616.nogap.dedup.nt_ali.fasta,True,True,,11505,0,0.0,1884,628,0,0.2937703629272236,1.7992730936701572e-06,0.29377216220031727,444,0.7070063694267515
VFG051617,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051617.nogap.dedup/VFG051617.nogap.dedup.nt_ali.fasta,True,True,,11505,0,0.0,1884,628,0,0.2937703629272236,1.7992730936701572e-06,0.29377216220031727,444,0.7070063694267515
VFG051619,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051619.nogap.dedup/VFG051619.nogap.dedup.nt_ali.fasta,True,True,,11505,0,0.0,1884,628,0,0.2937711933609591,1.7992730936701572e-06,0.29377299263405277,444,0.7070063694267515
VFG051626,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051626.nogap.dedup/VFG051626.nogap.dedup.nt_ali.fasta,True,True,,11507,0,0.0,2193,731,0,0.323002937485147,1.1492043285692474e-06,0.3230040866894756,495,0.6771545827633378
VFG051627,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051627.nogap.dedup/VFG051627.nogap.dedup.nt_ali.fasta,True,True,,11507,0,0.0,2193,731,0,0.3230030563683534,1.1492043285692474e-06,0.323004205572682,495,0.6771545827633378
VFG051629,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051629.nogap.dedup/VFG051629.nogap.dedup.nt_ali.fasta,True,True,,11507,0,0.0,2193,731,0,0.323002937485147,1.1492043285692474e-06,0.3230040866894756,495,0.6771545827633378
VFG051641,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051641.nogap.dedup/VFG051641.nogap.dedup.nt_ali.fasta,True,True,,11492,0,0.0,2901,967,0,0.38204896639575897,1.2898081281428574e-06,0.3820502562038871,598,0.6184074457083765
VFG051642,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051642.nogap.dedup/VFG051642.nogap.dedup.nt_ali.fasta,True,True,,11492,0,0.0,2901,967,0,0.38204896639575897,1.2898081281428574e-06,0.3820502562038871,598,0.6184074457083765
VFG051644,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051644.nogap.dedup/VFG051644.nogap.dedup.nt_ali.fasta,True,True,,11492,0,0.0,2901,967,0,0.38204896639575897,1.2898081281428574e-06,0.3820502562038871,598,0.6184074457083765
VFG051646,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051646.nogap.dedup/VFG051646.nogap.dedup.nt_ali.fasta,True,True,,11350,0,0.0,1332,444,0,0.23783446442036751,2.579672183196412e-06,0.23783704409255071,339,0.7635135135135135
VFG051647,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051647.nogap.dedup/VFG051647.nogap.dedup.nt_ali.fasta,True,True,,11265,0,0.0,1293,431,0,0.21485619071452036,2.677533332715441e-06,0.21485886824785308,339,0.7865429234338747
VFG051649,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051649.nogap.dedup/VFG051649.nogap.dedup.nt_ali.fasta,True,True,,11321,0,0.0,1293,431,0,0.21484926991315034,2.6642887547954636e-06,0.21485193420190513,339,0.7865429234338747
VFG051651,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051651.nogap.dedup/VFG051651.nogap.dedup.nt_ali.fasta,True,True,,11521,0,0.0,4209,1403,0,0.3962698380341504,1.3816743662017374e-06,0.3962712197085166,846,0.6029935851746258
VFG051652,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051652.nogap.dedup/VFG051652.nogap.dedup.nt_ali.fasta,True,True,,11395,0,0.0,3891,1297,0,0.3470116849123251,1.330688646034452e-06,0.34701301560097114,846,0.6522744795682344
VFG051654,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051654.nogap.dedup/VFG051654.nogap.dedup.nt_ali.fasta,True,True,,11521,0,0.0,4209,1403,0,0.3962698380341504,1.3816743662017374e-06,0.3962712197085166,846,0.6029935851746258
VFG051661,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051661.nogap.dedup/VFG051661.nogap.dedup.nt_ali.fasta,True,True,,11562,0,0.0,3648,1216,0,0.4090339041688289,2.607983806601784e-07,0.40903416496720957,705,0.5797697368421053
VFG051663,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051663.nogap.dedup/VFG051663.nogap.dedup.nt_ali.fasta,True,True,,11561,0,0.0,3483,1161,0,0.37505525311158927,2.7317679756479277e-07,0.37505552628838684,689,0.5934539190353144
VFG051818,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051818.nogap.dedup/VFG051818.nogap.dedup.nt_ali.fasta,True,True,,11617,1,8.608074373762589e-05,1563,521,0,0.21522515566818567,4.956664706581145e-07,0.21522565133465632,409,0.7850287907869482
VFG051819,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051819.nogap.dedup/VFG051819.nogap.dedup.nt_ali.fasta,True,True,,11616,0,0.0,1545,515,0,0.2060835071812565,5.014843938056647e-07,0.20608400866565033,409,0.7941747572815534
VFG051821,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051821.nogap.dedup/VFG051821.nogap.dedup.nt_ali.fasta,True,True,,11617,1,8.608074373762589e-05,1563,521,0,0.21522515566818567,4.956664706581145e-07,0.21522565133465632,409,0.7850287907869482
VFG051830,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051830.nogap.dedup/VFG051830.nogap.dedup.nt_ali.fasta,True,True,,11570,0,0.0,6840,2280,0,0.42295258457292756,1.149878441421907e-06,0.42295373445136897,1318,0.5780701754385965
VFG051833,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051833.nogap.dedup/VFG051833.nogap.dedup.nt_ali.fasta,True,True,,11570,0,0.0,6828,2276,0,0.4219229857837903,1.151899317417376e-06,0.4219241376831077,1318,0.5790861159929701
VFG051834,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG051834.nogap.dedup/VFG051834.nogap.dedup.nt_ali.fasta,True,True,,11230,0,0.0,1998,666,0,0.4278543904545685,4.902498223958598e-07,0.4278548807043909,249,0.3738738738738739
